,artist,track,date_entered,wk,rank
4392,"Spears, Britney",From The Bottom Of M...,2000-01-29,14,64.0
4709,"Spears, Britney",From The Bottom Of M...,2000-01-29,15,64.0
5026,"Spears, Britney",From The Bottom Of M...,2000-01-29,16,81.0
5343,"Spears, Britney",From The Bottom Of M...,2000-01-29,17,97.0
5660,"Spears, Britney",From The Bottom Of M...,2000-01-29,18,92.0
5977,"Spears, Britney",From The Bottom Of M...,2000-01-29,19,86.0
6294,"Spears, Britney",From The Bottom Of M...,2000-01-29,20,90.0
272,"Spears, Britney",Lucky,2000-08-12,1,61.0
589,"Spears, Britney",Lucky,2000-08-12,2,41.0
906,"Spears, Britney",Lucky,2000-08-12,3,28.0
1223,"Spears, Britney",Lucky,2000-08-12,4,26.0
1540,"Spears, Britney",Lucky,2000-08-12,5,23.0
1857,"Spears, Britney",Lucky,2000-08-12,6,29.0
2174,"Spears, Britney",Lucky,2000-08-12,7,30.0
2491,"Spears, Britney",Lucky,2000-08-12,8,40.0
2808,"Spears, Britney",Lucky,2000-08-12,9,66.0
3125,"Spears, Britney",Lucky,2000-08-12,10,86.0
3442,"Spears, Britney",Lucky,2000-08-12,11,100.0
273,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,1,67.0
590,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,2,38.0
907,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,3,26.0
1224,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,4,19.0
1541,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,5,15.0
1858,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,6,13.0
2175,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,7,12.0
2492,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,8,9.0
2809,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,9,9.0
3126,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,10,10.0
3443,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,11,14.0
3760,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,12,15.0
4077,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,13,17.0
4394,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,14,24.0
4711,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,15,35.0
5028,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,16,49.0
5345,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,17,77.0
5662,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,18,85.0
5979,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,19,90.0
6296,"Spears, Britney",Oops!.. I Did It Aga...,2000-04-22,20,96.0
274,"Spencer, Tracie",Still In My Heart,2000-03-04,1,95.0
591,"Spencer, Tracie",Still In My Heart,2000-03-04,2,88.0
908,"Spencer, Tracie",Still In My Heart,2000-03-04,3,98.0
275,Splender,I Think God Can Expl...,2000-06-10,1,71.0
592,Splender,I Think God Can Expl...,2000-06-10,2,66.0
909,Splender,I Think God Can Expl...,2000-06-10,3,62.0
1226,Splender,I Think God Can Expl...,2000-06-10,4,62.0
1543,Splender,I Think God Can Expl...,2000-06-10,5,62.0
1860,Splender,I Think God Can Expl...,2000-06-10,6,64.0
2177,Splender,I Think God Can Expl...,2000-06-10,7,65.0
2494,Splender,I Think God Can Expl...,2000-06-10,8,71.0
2811,Splender,I Think God Can Expl...,2000-06-10,9,81.0
3128,Splender,I Think God Can Expl...,2000-06-10,10,89.0
3445,Splender,I Think God Can Expl...,2000-06-10,11,95.0
3762,Splender,I Think God Can Expl...,2000-06-10,12,100.0
276,Sting,Desert Rose,2000-05-13,1,98.0
593,Sting,Desert Rose,2000-05-13,2,88.0
910,Sting,Desert Rose,2000-05-13,3,72.0
1227,Sting,Desert Rose,2000-05-13,4,59.0
1544,Sting,Desert Rose,2000-05-13,5,55.0
1861,Sting,Desert Rose,2000-05-13,6,52.0
2178,Sting,Desert Rose,2000-05-13,7,45.0
2495,Sting,Desert Rose,2000-05-13,8,35.0
2812,Sting,Desert Rose,2000-05-13,9,24.0
3129,Sting,Desert Rose,2000-05-13,10,21.0
3446,Sting,Desert Rose,2000-05-13,11,19.0
3763,Sting,Desert Rose,2000-05-13,12,19.0
4080,Sting,Desert Rose,2000-05-13,13,19.0
4397,Sting,Desert Rose,2000-05-13,14,19.0
4714,Sting,Desert Rose,2000-05-13,15,18.0
5031,Sting,Desert Rose,2000-05-13,16,17.0
5348,Sting,Desert Rose,2000-05-13,17,19.0
5665,Sting,Desert Rose,2000-05-13,18,19.0
5982,Sting,Desert Rose,2000-05-13,19,24.0
6299,Sting,Desert Rose,2000-05-13,20,26.0
6616,Sting,Desert Rose,2000-05-13,21,30.0
6933,Sting,Desert Rose,2000-05-13,22,32.0
7250,Sting,Desert Rose,2000-05-13,23,42.0
7567,Sting,Desert Rose,2000-05-13,24,45.0
7884,Sting,Desert Rose,2000-05-13,25,42.0
8201,Sting,Desert Rose,2000-05-13,26,49.0
277,Stone Temple Pilots,Sour Girl,2000-07-08,1,79.0
594,Stone Temple Pilots,Sour Girl,2000-07-08,2,79.0
911,Stone Temple Pilots,Sour Girl,2000-07-08,3,79.0
1228,Stone Temple Pilots,Sour Girl,2000-07-08,4,78.0
1545,Stone Temple Pilots,Sour Girl,2000-07-08,5,78.0
1862,Stone Temple Pilots,Sour Girl,2000-07-08,6,87.0
2179,Stone Temple Pilots,Sour Girl,2000-07-08,7,89.0
2496,Stone Temple Pilots,Sour Girl,2000-07-08,8,88.0
2813,Stone Temple Pilots,Sour Girl,2000-07-08,9,95.0
3130,Stone Temple Pilots,Sour Girl,2000-07-08,10,93.0
3447,Stone Temple Pilots,Sour Girl,2000-07-08,11,91.0
3764,Stone Temple Pilots,Sour Girl,2000-07-08,12,94.0
4081,Stone Temple Pilots,Sour Girl,2000-07-08,13,98.0
278,"Stone, Angie",No More Rain (In Thi...,1999-12-25,1,86.0
595,"Stone, Angie",No More Rain (In Thi...,1999-12-25,2,86.0
912,"Stone, Angie",No More Rain (In Thi...,1999-12-25,3,74.0
1229,"Stone, Angie",No More Rain (In Thi...,1999-12-25,4,66.0
1546,"Stone, Angie",No More Rain (In Thi...,1999-12-25,5,56.0
1863,"Stone, Angie",No More Rain (In Thi...,1999-12-25,6,60.0
2180,"Stone, Angie",No More Rain (In Thi...,1999-12-25,7,56.0
2497,"Stone, Angie",No More Rain (In Thi...,1999-12-25,8,60.0
2814,"Stone, Angie",No More Rain (In Thi...,1999-12-25,9,67.0
3131,"Stone, Angie",No More Rain (In Thi...,1999-12-25,10,69.0
3448,"Stone, Angie",No More Rain (In Thi...,1999-12-25,11,63.0
3765,"Stone, Angie",No More Rain (In Thi...,1999-12-25,12,73.0
4082,"Stone, Angie",No More Rain (In Thi...,1999-12-25,13,71.0
4399,"Stone, Angie",No More Rain (In Thi...,1999-12-25,14,81.0
4716,"Stone, Angie",No More Rain (In Thi...,1999-12-25,15,89.0
5033,"Stone, Angie",No More Rain (In Thi...,1999-12-25,16,98.0
5350,"Stone, Angie",No More Rain (In Thi...,1999-12-25,17,100.0
279,"Strait, George",Go On,2000-08-26,1,71.0
596,"Strait, George",Go On,2000-08-26,2,67.0
913,"Strait, George",Go On,2000-08-26,3,63.0
1230,"Strait, George",Go On,2000-08-26,4,56.0
1547,"Strait, George",Go On,2000-08-26,5,53.0
1864,"Strait, George",Go On,2000-08-26,6,48.0
2181,"Strait, George",Go On,2000-08-26,7,46.0
2498,"Strait, George",Go On,2000-08-26,8,46.0
2815,"Strait, George",Go On,2000-08-26,9,44.0
3132,"Strait, George",Go On,2000-08-26,10,40.0
3449,"Strait, George",Go On,2000-08-26,11,44.0
3766,"Strait, George",Go On,2000-08-26,12,46.0
4083,"Strait, George",Go On,2000-08-26,13,49.0
4400,"Strait, George",Go On,2000-08-26,14,56.0
4717,"Strait, George",Go On,2000-08-26,15,56.0
5034,"Strait, George",Go On,2000-08-26,16,71.0
5351,"Strait, George",Go On,2000-08-26,17,78.0
5668,"Strait, George",Go On,2000-08-26,18,88.0
5985,"Strait, George",Go On,2000-08-26,19,95.0
6619,"Strait, George",Go On,2000-08-26,21,97.0
280,"Strait, George",The Best Day,2000-01-29,1,73.0
597,"Strait, George",The Best Day,2000-01-29,2,64.0
914,"Strait, George",The Best Day,2000-01-29,3,54.0
1231,"Strait, George",The Best Day,2000-01-29,4,45.0
1548,"Strait, George",The Best Day,2000-01-29,5,44.0
1865,"Strait, George",The Best Day,2000-01-29,6,44.0
2182,"Strait, George",The Best Day,2000-01-29,7,44.0
2499,"Strait, George",The Best Day,2000-01-29,8,41.0
2816,"Strait, George",The Best Day,2000-01-29,9,39.0
3133,"Strait, George",The Best Day,2000-01-29,10,34.0
3450,"Strait, George",The Best Day,2000-01-29,11,33.0
3767,"Strait, George",The Best Day,2000-01-29,12,33.0
4084,"Strait, George",The Best Day,2000-01-29,13,31.0
4401,"Strait, George",The Best Day,2000-01-29,14,33.0
4718,"Strait, George",The Best Day,2000-01-29,15,36.0
5035,"Strait, George",The Best Day,2000-01-29,16,39.0
5352,"Strait, George",The Best Day,2000-01-29,17,43.0
5669,"Strait, George",The Best Day,2000-01-29,18,49.0
5986,"Strait, George",The Best Day,2000-01-29,19,53.0
6303,"Strait, George",The Best Day,2000-01-29,20,62.0
281,Sugar Ray,Falls Apart,2000-01-15,1,70.0
598,Sugar Ray,Falls Apart,2000-01-15,2,64.0
915,Sugar Ray,Falls Apart,2000-01-15,3,54.0
1232,Sugar Ray,Falls Apart,2000-01-15,4,40.0
1549,Sugar Ray,Falls Apart,2000-01-15,5,34.0
1866,Sugar Ray,Falls Apart,2000-01-15,6,29.0
2183,Sugar Ray,Falls Apart,2000-01-15,7,29.0
2500,Sugar Ray,Falls Apart,2000-01-15,8,32.0
2817,Sugar Ray,Falls Apart,2000-01-15,9,32.0
3134,Sugar Ray,Falls Apart,2000-01-15,10,37.0
3451,Sugar Ray,Falls Apart,2000-01-15,11,47.0
3768,Sugar Ray,Falls Apart,2000-01-15,12,49.0
4085,Sugar Ray,Falls Apart,2000-01-15,13,52.0
4402,Sugar Ray,Falls Apart,2000-01-15,14,60.0
4719,Sugar Ray,Falls Apart,2000-01-15,15,76.0
5036,Sugar Ray,Falls Apart,2000-01-15,16,80.0
5353,Sugar Ray,Falls Apart,2000-01-15,17,89.0
5670,Sugar Ray,Falls Apart,2000-01-15,18,97.0
5987,Sugar Ray,Falls Apart,2000-01-15,19,98.0
6304,Sugar Ray,Falls Apart,2000-01-15,20,100.0
282,TLC,Dear Lie,2000-02-12,1,63.0
599,TLC,Dear Lie,2000-02-12,2,55.0
916,TLC,Dear Lie,2000-02-12,3,52.0
1233,TLC,Dear Lie,2000-02-12,4,51.0
1550,TLC,Dear Lie,2000-02-12,5,56.0
1867,TLC,Dear Lie,2000-02-12,6,74.0
2184,TLC,Dear Lie,2000-02-12,7,92.0
283,Tamar,If You Don't Wanna L...,2000-03-25,1,98.0
600,Tamar,If You Don't Wanna L...,2000-03-25,2,98.0
917,Tamar,If You Don't Wanna L...,2000-03-25,3,92.0
1234,Tamar,If You Don't Wanna L...,2000-03-25,4,89.0
1551,Tamar,If You Don't Wanna L...,2000-03-25,5,92.0
1868,Tamar,If You Don't Wanna L...,2000-03-25,6,93.0
284,Tamia,Can't Go For That,2000-09-16,1,90.0
601,Tamia,Can't Go For That,2000-09-16,2,86.0
918,Tamia,Can't Go For That,2000-09-16,3,84.0
1235,Tamia,Can't Go For That,2000-09-16,4,88.0
1552,Tamia,Can't Go For That,2000-09-16,5,97.0
285,Third Eye Blind,Deep Inside Of You,2000-09-02,1,80.0
602,Third Eye Blind,Deep Inside Of You,2000-09-02,2,73.0
919,Third Eye Blind,Deep Inside Of You,2000-09-02,3,70.0
1236,Third Eye Blind,Deep Inside Of You,2000-09-02,4,70.0
1553,Third Eye Blind,Deep Inside Of You,2000-09-02,5,70.0
1870,Third Eye Blind,Deep Inside Of You,2000-09-02,6,69.0
2187,Third Eye Blind,Deep Inside Of You,2000-09-02,7,72.0
2504,Third Eye Blind,Deep Inside Of You,2000-09-02,8,79.0
2821,Third Eye Blind,Deep Inside Of You,2000-09-02,9,90.0
3138,Third Eye Blind,Deep Inside Of You,2000-09-02,10,97.0
3455,Third Eye Blind,Deep Inside Of You,2000-09-02,11,95.0
3772,Third Eye Blind,Deep Inside Of You,2000-09-02,12,93.0
286,Third Eye Blind,Never Let You Go,2000-01-22,1,65.0
603,Third Eye Blind,Never Let You Go,2000-01-22,2,32.0
920,Third Eye Blind,Never Let You Go,2000-01-22,3,25.0
1237,Third Eye Blind,Never Let You Go,2000-01-22,4,24.0
1554,Third Eye Blind,Never Let You Go,2000-01-22,5,23.0
1871,Third Eye Blind,Never Let You Go,2000-01-22,6,22.0
2188,Third Eye Blind,Never Let You Go,2000-01-22,7,22.0
2505,Third Eye Blind,Never Let You Go,2000-01-22,8,21.0
2822,Third Eye Blind,Never Let You Go,2000-01-22,9,19.0
3139,Third Eye Blind,Never Let You Go,2000-01-22,10,16.0
3456,Third Eye Blind,Never Let You Go,2000-01-22,11,14.0
3773,Third Eye Blind,Never Let You Go,2000-01-22,12,16.0
4090,Third Eye Blind,Never Let You Go,2000-01-22,13,16.0
4407,Third Eye Blind,Never Let You Go,2000-01-22,14,17.0
4724,Third Eye Blind,Never Let You Go,2000-01-22,15,18.0
5041,Third Eye Blind,Never Let You Go,2000-01-22,16,21.0
5358,Third Eye Blind,Never Let You Go,2000-01-22,17,22.0
5675,Third Eye Blind,Never Let You Go,2000-01-22,18,25.0
5992,Third Eye Blind,Never Let You Go,2000-01-22,19,27.0
6309,Third Eye Blind,Never Let You Go,2000-01-22,20,33.0
6626,Third Eye Blind,Never Let You Go,2000-01-22,21,45.0
6943,Third Eye Blind,Never Let You Go,2000-01-22,22,46.0
287,"Thomas, Carl",Emotional,2000-11-25,1,77.0
604,"Thomas, Carl",Emotional,2000-11-25,2,63.0
921,"Thomas, Carl",Emotional,2000-11-25,3,61.0
1238,"Thomas, Carl",Emotional,2000-11-25,4,58.0
1555,"Thomas, Carl",Emotional,2000-11-25,5,54.0
1872,"Thomas, Carl",Emotional,2000-11-25,6,47.0
2189,"Thomas, Carl",Emotional,2000-11-25,7,53.0
2506,"Thomas, Carl",Emotional,2000-11-25,8,52.0
2823,"Thomas, Carl",Emotional,2000-11-25,9,49.0
3140,"Thomas, Carl",Emotional,2000-11-25,10,52.0
3457,"Thomas, Carl",Emotional,2000-11-25,11,60.0
3774,"Thomas, Carl",Emotional,2000-11-25,12,62.0
4091,"Thomas, Carl",Emotional,2000-11-25,13,69.0
4408,"Thomas, Carl",Emotional,2000-11-25,14,69.0
4725,"Thomas, Carl",Emotional,2000-11-25,15,63.0
5042,"Thomas, Carl",Emotional,2000-11-25,16,76.0
5359,"Thomas, Carl",Emotional,2000-11-25,17,87.0
5676,"Thomas, Carl",Emotional,2000-11-25,18,82.0
5993,"Thomas, Carl",Emotional,2000-11-25,19,91.0
6310,"Thomas, Carl",Emotional,2000-11-25,20,99.0
288,"Thomas, Carl",I Wish,2000-03-25,1,75.0
605,"Thomas, Carl",I Wish,2000-03-25,2,64.0
922,"Thomas, Carl",I Wish,2000-03-25,3,48.0
1239,"Thomas, Carl",I Wish,2000-03-25,4,39.0
1556,"Thomas, Carl",I Wish,2000-03-25,5,32.0
1873,"Thomas, Carl",I Wish,2000-03-25,6,28.0
2190,"Thomas, Carl",I Wish,2000-03-25,7,24.0
2507,"Thomas, Carl",I Wish,2000-03-25,8,20.0
2824,"Thomas, Carl",I Wish,2000-03-25,9,22.0
3141,"Thomas, Carl",I Wish,2000-03-25,10,21.0
3458,"Thomas, Carl",I Wish,2000-03-25,11,22.0
3775,"Thomas, Carl",I Wish,2000-03-25,12,26.0
4092,"Thomas, Carl",I Wish,2000-03-25,13,23.0
4409,"Thomas, Carl",I Wish,2000-03-25,14,24.0
4726,"Thomas, Carl",I Wish,2000-03-25,15,27.0
5043,"Thomas, Carl",I Wish,2000-03-25,16,28.0
5360,"Thomas, Carl",I Wish,2000-03-25,17,42.0
5677,"Thomas, Carl",I Wish,2000-03-25,18,44.0
5994,"Thomas, Carl",I Wish,2000-03-25,19,52.0
6311,"Thomas, Carl",I Wish,2000-03-25,20,67.0
289,"Thomas, Carl",Summer Rain,2000-09-23,1,82.0
606,"Thomas, Carl",Summer Rain,2000-09-23,2,82.0
923,"Thomas, Carl",Summer Rain,2000-09-23,3,86.0
1240,"Thomas, Carl",Summer Rain,2000-09-23,4,80.0
1557,"Thomas, Carl",Summer Rain,2000-09-23,5,82.0
1874,"Thomas, Carl",Summer Rain,2000-09-23,6,83.0
2191,"Thomas, Carl",Summer Rain,2000-09-23,7,84.0
2508,"Thomas, Carl",Summer Rain,2000-09-23,8,82.0
2825,"Thomas, Carl",Summer Rain,2000-09-23,9,88.0
3142,"Thomas, Carl",Summer Rain,2000-09-23,10,94.0
3459,"Thomas, Carl",Summer Rain,2000-09-23,11,95.0
290,"Tippin, Aaron",Kiss This,2000-08-26,1,74.0
607,"Tippin, Aaron",Kiss This,2000-08-26,2,72.0
924,"Tippin, Aaron",Kiss This,2000-08-26,3,66.0
1241,"Tippin, Aaron",Kiss This,2000-08-26,4,53.0
1558,"Tippin, Aaron",Kiss This,2000-08-26,5,52.0
1875,"Tippin, Aaron",Kiss This,2000-08-26,6,47.0
2192,"Tippin, Aaron",Kiss This,2000-08-26,7,47.0
2509,"Tippin, Aaron",Kiss This,2000-08-26,8,45.0
2826,"Tippin, Aaron",Kiss This,2000-08-26,9,42.0
3143,"Tippin, Aaron",Kiss This,2000-08-26,10,46.0
3460,"Tippin, Aaron",Kiss This,2000-08-26,11,51.0
3777,"Tippin, Aaron",Kiss This,2000-08-26,12,60.0
4094,"Tippin, Aaron",Kiss This,2000-08-26,13,68.0
4411,"Tippin, Aaron",Kiss This,2000-08-26,14,69.0
4728,"Tippin, Aaron",Kiss This,2000-08-26,15,78.0
5045,"Tippin, Aaron",Kiss This,2000-08-26,16,94.0
5362,"Tippin, Aaron",Kiss This,2000-08-26,17,87.0
5679,"Tippin, Aaron",Kiss This,2000-08-26,18,92.0
5996,"Tippin, Aaron",Kiss This,2000-08-26,19,97.0
6313,"Tippin, Aaron",Kiss This,2000-08-26,20,99.0
291,Train,Meet Virginia,1999-10-09,1,76.0
608,Train,Meet Virginia,1999-10-09,2,67.0
925,Train,Meet Virginia,1999-10-09,3,59.0
1242,Train,Meet Virginia,1999-10-09,4,54.0
1559,Train,Meet Virginia,1999-10-09,5,48.0
1876,Train,Meet Virginia,1999-10-09,6,45.0
2193,Train,Meet Virginia,1999-10-09,7,40.0
2510,Train,Meet Virginia,1999-10-09,8,32.0
2827,Train,Meet Virginia,1999-10-09,9,26.0
3144,Train,Meet Virginia,1999-10-09,10,24.0
3461,Train,Meet Virginia,1999-10-09,11,22.0
3778,Train,Meet Virginia,1999-10-09,12,21.0
4095,Train,Meet Virginia,1999-10-09,13,21.0
4412,Train,Meet Virginia,1999-10-09,14,24.0
4729,Train,Meet Virginia,1999-10-09,15,21.0
5046,Train,Meet Virginia,1999-10-09,16,20.0
5363,Train,Meet Virginia,1999-10-09,17,21.0
5680,Train,Meet Virginia,1999-10-09,18,24.0
5997,Train,Meet Virginia,1999-10-09,19,28.0
6314,Train,Meet Virginia,1999-10-09,20,30.0
6631,Train,Meet Virginia,1999-10-09,21,32.0
6948,Train,Meet Virginia,1999-10-09,22,37.0
7265,Train,Meet Virginia,1999-10-09,23,37.0
7582,Train,Meet Virginia,1999-10-09,24,42.0
7899,Train,Meet Virginia,1999-10-09,25,46.0
8216,Train,Meet Virginia,1999-10-09,26,50.0
8533,Train,Meet Virginia,1999-10-09,27,50.0
292,Trick Daddy,Shut Up,2000-05-20,1,99.0
609,Trick Daddy,Shut Up,2000-05-20,2,95.0
926,Trick Daddy,Shut Up,2000-05-20,3,87.0
1243,Trick Daddy,Shut Up,2000-05-20,4,87.0
1560,Trick Daddy,Shut Up,2000-05-20,5,83.0
1877,Trick Daddy,Shut Up,2000-05-20,6,83.0
2194,Trick Daddy,Shut Up,2000-05-20,7,89.0
2511,Trick Daddy,Shut Up,2000-05-20,8,87.0
2828,Trick Daddy,Shut Up,2000-05-20,9,92.0
3145,Trick Daddy,Shut Up,2000-05-20,10,92.0
3462,Trick Daddy,Shut Up,2000-05-20,11,97.0
293,Trina,Pull Over,2000-09-09,1,97.0
610,Trina,Pull Over,2000-09-09,2,93.0
927,Trina,Pull Over,2000-09-09,3,96.0
1244,Trina,Pull Over,2000-09-09,4,100.0
294,"Tritt, Travis",Best Of Intentions,2000-08-19,1,97.0
611,"Tritt, Travis",Best Of Intentions,2000-08-19,2,86.0
928,"Tritt, Travis",Best Of Intentions,2000-08-19,3,79.0
1245,"Tritt, Travis",Best Of Intentions,2000-08-19,4,70.0
1562,"Tritt, Travis",Best Of Intentions,2000-08-19,5,63.0
1879,"Tritt, Travis",Best Of Intentions,2000-08-19,6,56.0
2196,"Tritt, Travis",Best Of Intentions,2000-08-19,7,50.0
2513,"Tritt, Travis",Best Of Intentions,2000-08-19,8,48.0
2830,"Tritt, Travis",Best Of Intentions,2000-08-19,9,51.0
3147,"Tritt, Travis",Best Of Intentions,2000-08-19,10,38.0
3464,"Tritt, Travis",Best Of Intentions,2000-08-19,11,33.0
3781,"Tritt, Travis",Best Of Intentions,2000-08-19,12,31.0
4098,"Tritt, Travis",Best Of Intentions,2000-08-19,13,28.0
4415,"Tritt, Travis",Best Of Intentions,2000-08-19,14,28.0
4732,"Tritt, Travis",Best Of Intentions,2000-08-19,15,28.0
5049,"Tritt, Travis",Best Of Intentions,2000-08-19,16,27.0
5366,"Tritt, Travis",Best Of Intentions,2000-08-19,17,29.0
5683,"Tritt, Travis",Best Of Intentions,2000-08-19,18,31.0
6000,"Tritt, Travis",Best Of Intentions,2000-08-19,19,37.0
6317,"Tritt, Travis",Best Of Intentions,2000-08-19,20,45.0
6634,"Tritt, Travis",Best Of Intentions,2000-08-19,21,49.0
6951,"Tritt, Travis",Best Of Intentions,2000-08-19,22,48.0
295,Tuesday,I Know,2000-12-30,1,98.0
612,Tuesday,I Know,2000-12-30,2,98.0
296,"Urban, Keith",Your Everything,2000-07-15,1,81.0
613,"Urban, Keith",Your Everything,2000-07-15,2,80.0
930,"Urban, Keith",Your Everything,2000-07-15,3,73.0
1247,"Urban, Keith",Your Everything,2000-07-15,4,73.0
1564,"Urban, Keith",Your Everything,2000-07-15,5,67.0
1881,"Urban, Keith",Your Everything,2000-07-15,6,64.0
2198,"Urban, Keith",Your Everything,2000-07-15,7,60.0
2515,"Urban, Keith",Your Everything,2000-07-15,8,59.0
2832,"Urban, Keith",Your Everything,2000-07-15,9,53.0
3149,"Urban, Keith",Your Everything,2000-07-15,10,51.0
3466,"Urban, Keith",Your Everything,2000-07-15,11,55.0
3783,"Urban, Keith",Your Everything,2000-07-15,12,66.0
4100,"Urban, Keith",Your Everything,2000-07-15,13,84.0
4417,"Urban, Keith",Your Everything,2000-07-15,14,90.0
4734,"Urban, Keith",Your Everything,2000-07-15,15,96.0
5051,"Urban, Keith",Your Everything,2000-07-15,16,100.0
297,Usher,Pop Ya Collar,2000-11-04,1,68.0
614,Usher,Pop Ya Collar,2000-11-04,2,64.0
931,Usher,Pop Ya Collar,2000-11-04,3,60.0
1248,Usher,Pop Ya Collar,2000-11-04,4,60.0
1565,Usher,Pop Ya Collar,2000-11-04,5,62.0
1882,Usher,Pop Ya Collar,2000-11-04,6,79.0
2199,Usher,Pop Ya Collar,2000-11-04,7,93.0
298,"Vassar, Phil",Carlene,2000-03-04,1,75.0
615,"Vassar, Phil",Carlene,2000-03-04,2,67.0
932,"Vassar, Phil",Carlene,2000-03-04,3,64.0
1249,"Vassar, Phil",Carlene,2000-03-04,4,64.0
1566,"Vassar, Phil",Carlene,2000-03-04,5,57.0
1883,"Vassar, Phil",Carlene,2000-03-04,6,53.0
2200,"Vassar, Phil",Carlene,2000-03-04,7,47.0
2517,"Vassar, Phil",Carlene,2000-03-04,8,45.0
2834,"Vassar, Phil",Carlene,2000-03-04,9,45.0
3151,"Vassar, Phil",Carlene,2000-03-04,10,50.0
3468,"Vassar, Phil",Carlene,2000-03-04,11,52.0
3785,"Vassar, Phil",Carlene,2000-03-04,12,56.0
4102,"Vassar, Phil",Carlene,2000-03-04,13,59.0
4419,"Vassar, Phil",Carlene,2000-03-04,14,78.0
4736,"Vassar, Phil",Carlene,2000-03-04,15,83.0
5053,"Vassar, Phil",Carlene,2000-03-04,16,84.0
5370,"Vassar, Phil",Carlene,2000-03-04,17,91.0
5687,"Vassar, Phil",Carlene,2000-03-04,18,96.0
6004,"Vassar, Phil",Carlene,2000-03-04,19,93.0
299,"Vassar, Phil",Just Another Day In ...,2000-09-30,1,81.0
616,"Vassar, Phil",Just Another Day In ...,2000-09-30,2,81.0
933,"Vassar, Phil",Just Another Day In ...,2000-09-30,3,76.0
1250,"Vassar, Phil",Just Another Day In ...,2000-09-30,4,67.0
1567,"Vassar, Phil",Just Another Day In ...,2000-09-30,5,53.0
1884,"Vassar, Phil",Just Another Day In ...,2000-09-30,6,46.0
2201,"Vassar, Phil",Just Another Day In ...,2000-09-30,7,43.0
2518,"Vassar, Phil",Just Another Day In ...,2000-09-30,8,38.0
2835,"Vassar, Phil",Just Another Day In ...,2000-09-30,9,36.0
3152,"Vassar, Phil",Just Another Day In ...,2000-09-30,10,35.0
3469,"Vassar, Phil",Just Another Day In ...,2000-09-30,11,43.0
3786,"Vassar, Phil",Just Another Day In ...,2000-09-30,12,41.0
4103,"Vassar, Phil",Just Another Day In ...,2000-09-30,13,46.0
4420,"Vassar, Phil",Just Another Day In ...,2000-09-30,14,51.0
4737,"Vassar, Phil",Just Another Day In ...,2000-09-30,15,62.0
5054,"Vassar, Phil",Just Another Day In ...,2000-09-30,16,58.0
5371,"Vassar, Phil",Just Another Day In ...,2000-09-30,17,63.0
5688,"Vassar, Phil",Just Another Day In ...,2000-09-30,18,70.0
6005,"Vassar, Phil",Just Another Day In ...,2000-09-30,19,74.0
6322,"Vassar, Phil",Just Another Day In ...,2000-09-30,20,79.0
300,Vertical Horizon,Everything You Want,2000-01-22,1,70.0
617,Vertical Horizon,Everything You Want,2000-01-22,2,61.0
934,Vertical Horizon,Everything You Want,2000-01-22,3,53.0
1251,Vertical Horizon,Everything You Want,2000-01-22,4,46.0
1568,Vertical Horizon,Everything You Want,2000-01-22,5,40.0
1885,Vertical Horizon,Everything You Want,2000-01-22,6,33.0
2202,Vertical Horizon,Everything You Want,2000-01-22,7,31.0
2519,Vertical Horizon,Everything You Want,2000-01-22,8,26.0
2836,Vertical Horizon,Everything You Want,2000-01-22,9,22.0
3153,Vertical Horizon,Everything You Want,2000-01-22,10,19.0
3470,Vertical Horizon,Everything You Want,2000-01-22,11,17.0
3787,Vertical Horizon,Everything You Want,2000-01-22,12,15.0
4104,Vertical Horizon,Everything You Want,2000-01-22,13,13.0
4421,Vertical Horizon,Everything You Want,2000-01-22,14,9.0
4738,Vertical Horizon,Everything You Want,2000-01-22,15,9.0
5055,Vertical Horizon,Everything You Want,2000-01-22,16,8.0
5372,Vertical Horizon,Everything You Want,2000-01-22,17,8.0
5689,Vertical Horizon,Everything You Want,2000-01-22,18,6.0
6006,Vertical Horizon,Everything You Want,2000-01-22,19,7.0
6323,Vertical Horizon,Everything You Want,2000-01-22,20,7.0
6640,Vertical Horizon,Everything You Want,2000-01-22,21,8.0
